id,start_time,end_time,lat,lon,median_distance_km,median_speed_knots,vessel_1_id,vessel_1_type,vessel_1_tileset,vessel_2_id,vessel_2_type,vessel_2_tileset
id-1009297446087848717,2017-10-03 04:40:00 UTC,2017-10-05 19:10:00 UTC,29.164199999999997,129.975,0,0,9ce4d61b-394f-c237-2344-7de22498bb87,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--496409710230162223,2017-10-03 02:20:00 UTC,2017-10-05 18:30:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-1324-1b9a106025c3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--1862399012359610052,2017-10-03 02:20:00 UTC,2017-10-05 00:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-5295-a34b7c6f50eb,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-1911299684724962094,2017-10-03 02:20:00 UTC,2017-10-05 00:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-7f07-6821ecea7ea3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--4396779946174538107,2017-10-03 02:20:00 UTC,2017-10-05 00:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-363b-42c71ea61d02,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--3268241246828876933,2017-10-03 02:20:00 UTC,2017-10-05 00:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-6603-a21f055644d2,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--2255070278604350996,2017-10-03 02:20:00 UTC,2017-10-05 00:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-7426-60520f19e1a1,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-4342138198300196351,2017-10-05 06:50:00 UTC,2017-10-06 09:30:00 UTC,29.164200000000005,129.975,0,0,9ce4d61b-394f-c237-b11c-f3e8d5fa7d25,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--736805468684511879,2017-10-03 02:20:00 UTC,2017-10-03 23:20:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-d208-88b52981dc1f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-2576054708278773788,2017-10-06 06:00:00 UTC,2017-10-06 08:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-9946-53a36cc85729,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-2767946406340418344,2017-10-06 06:00:00 UTC,2017-10-06 08:00:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-a088-23107884536f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-1217031105873499130,2017-05-11 08:40:00 UTC,2017-05-11 11:30:00 UTC,-3.4111784340500004,168.11582350600003,0.0863197317,0.47472753285,9ce4d61b-394f-c237-727b-c4f8a1352df9,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-2897176113307608353,2017-10-03 09:40:00 UTC,2017-10-05 18:30:00 UTC,29.1642,129.975,0,0,9ce4d61b-394f-c237-319c-1a561dfa77ea,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id--1059009003595812839,2017-10-03 04:40:00 UTC,2017-10-03 07:10:00 UTC,29.164199999999997,129.975,0,0,9ce4d61b-394f-c237-78b4-153ad06212a3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d4fc-383da9a3f67b,reefers,gfw-tasks-658-reefer-uvi-v2
id-3864363133957820548,2017-09-06 06:20:00 UTC,2017-09-07 22:00:00 UTC,74.523289999459124,18.862901068194159,0.0413840116,0.08923107745,9ce4d61b-394f-c237-d160-8eb0fceab1aa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d5d0-98ebac8583fd,reefers,gfw-tasks-658-reefer-uvi-v2
id--498309528684323187,2017-01-11 14:10:00 UTC,2017-01-12 07:20:00 UTC,17.991519955168116,-16.033069678691305,0.1399696551,0.0045883109,9ce4d61b-394f-c237-4a41-e49027efc59,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d697-0c711f10209c,reefers,gfw-tasks-658-reefer-uvi-v2
id-4242182391483451781,2017-01-12 02:10:00 UTC,2017-01-12 07:00:00 UTC,17.9912209166,-16.0336029445,0.1905553437,0.0020312084,9ce4d61b-394f-c237-6539-2532d2797cd5,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d697-0c711f10209c,reefers,gfw-tasks-658-reefer-uvi-v2
id-2063087294772239925,2017-12-17 22:30:00 UTC,2017-12-18 02:10:00 UTC,23.603443734800003,-16.0408140332,0.0569083077,0.006226859,9ce4d61b-394f-c237-440a-73f3525fca78,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d6ce-c891051e8d99,reefers,gfw-tasks-658-reefer-uvi-v2
id-3508237872398989486,2017-01-07 13:40:00 UTC,2017-01-07 22:20:00 UTC,23.608447361132352,-16.047788416457351,0.0618936645,0.042466165,9ce4d61b-394f-c237-cce8-cdd41298d073,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d6ce-c891051e8d99,reefers,gfw-tasks-658-reefer-uvi-v2
id-3449725762284982025,2017-03-19 08:00:00 UTC,2017-03-19 14:10:00 UTC,-4.98475327776,10.72714899151091,0.023475978199999997,1.4995016928,9ce4d61b-394f-c237-2381-f35311d301ea,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d6ce-c891051e8d99,reefers,gfw-tasks-658-reefer-uvi-v2
id-2706145639644523094,2017-08-23 23:00:00 UTC,2017-08-24 04:50:00 UTC,45.1752020642,150.110959852,0.0273485183,0.3259421487,9ce4d61b-394f-c237-24b8-4d2ef30fa708,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d8ab-c2789b8814a3,reefers,gfw-tasks-658-reefer-uvi-v2
id--4010161242705694715,2017-08-28 20:10:00 UTC,2017-08-29 01:40:00 UTC,46.338102813909089,152.43792145173862,0.0439848182,0.8403550926,9ce4d61b-394f-c237-7e92-713194be5c78,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d8ab-c2789b8814a3,reefers,gfw-tasks-658-reefer-uvi-v2
id--3204893108589469248,2017-05-05 19:10:00 UTC,2017-05-06 02:00:00 UTC,58.137427223450004,151.5404957878,0.046418548,1.12152391235,9ce4d61b-394f-c237-4fd9-d4d997868b81,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d8ab-c2789b8814a3,reefers,gfw-tasks-658-reefer-uvi-v2
id--1159458274639296281,2017-12-31 10:40:00 UTC,2017-12-31 21:50:00 UTC,52.599863101714057,155.84140589336249,0.035248604749999995,0.057024828,9ce4d61b-394f-c237-d499-9adba100a9,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d8ab-c2789b8814a3,reefers,gfw-tasks-658-reefer-uvi-v2
id-687410793642352735,2017-08-25 21:40:00 UTC,2017-08-26 05:10:00 UTC,46.35351650015,152.3719211364,0.0256696454,1.30982574695,9ce4d61b-394f-c237-2b84-7d5ad6041ab0,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d8ab-c2789b8814a3,reefers,gfw-tasks-658-reefer-uvi-v2
id-3241180314511561654,2017-11-29 08:10:00 UTC,2017-12-01 01:20:00 UTC,31.858647411803595,130.19329167043529,0.1871239025,0.0055647486,9ce4d61b-394f-c237-c660-de6096825757,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d9ef-9418687c0f2e,reefers,gfw-tasks-658-reefer-uvi-v2
id--4279332536291544476,2017-12-01 03:00:00 UTC,2017-12-01 06:30:00 UTC,31.858307385499998,130.19338207459998,0.3121999543,0.0037618065999999997,9ce4d61b-394f-c237-995b-02b3a574735f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-d9ef-9418687c0f2e,reefers,gfw-tasks-658-reefer-uvi-v2
id-2479292839647009428,2017-08-12 08:30:00 UTC,2017-08-12 14:10:00 UTC,1.9715061046714284,-2.6342998991142856,0.13359275895,0.70928729350000008,9ce4d61b-394f-c237-68f8-d65fdcf66488,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-da2a-7c92197c43c3,reefers,gfw-tasks-658-reefer-uvi-v2
id-962452351109925969,2017-08-27 02:10:00 UTC,2017-08-27 09:40:00 UTC,-46.724169384549995,-60.542941081600006,0.0371761182,0.7731098474,9ce4d61b-394f-c237-d844-bae7a7527d0d,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--3749558816270639395,2017-10-24 11:10:00 UTC,2017-10-24 20:40:00 UTC,-17.066097726184378,-78.44184867335,0.0269118083,1.5678000879499998,9ce4d61b-394f-c237-50a3-d97e8d6fc31,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id-672824808884774391,2017-02-24 00:40:00 UTC,2017-02-24 05:30:00 UTC,-45.3104722932,-60.350774325300009,0.0631275747,0.0169479927,9ce4d61b-394f-c237-7945-f9d205a15949,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--2952180930420302511,2017-02-20 23:00:00 UTC,2017-02-21 05:10:00 UTC,-45.332860347433332,-60.3160429704,0.02644647795,0.0412907484,9ce4d61b-394f-c237-26bc-8471c12090ae,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--4037090586650356976,2017-01-18 13:00:00 UTC,2017-01-18 16:00:00 UTC,-18.9728810445,-78.460585114300017,0.0519857045,0.5950993509,9ce4d61b-394f-c237-5cdb-4c9c576af816,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--643940047600919808,2017-01-06 14:20:00 UTC,2017-01-06 18:50:00 UTC,-18.4488371178,-78.207566144800012,0.0371625097,0.8693545316,9ce4d61b-394f-c237-60e3-4f17574b275,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--91664846351189171,2017-10-25 10:50:00 UTC,2017-10-25 14:50:00 UTC,-16.80663215685,-78.7080611787,0.0725048318,1.6699036109,9ce4d61b-394f-c237-5be0-40c0a24c10f3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--1428332121054390470,2017-07-05 00:50:00 UTC,2017-07-05 03:30:00 UTC,-46.85132971445,-60.653131712,0.0347565872,0.2980342053,9ce4d61b-394f-c237-260b-60b354f51478,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--4088082834433317939,2017-09-28 00:00:00 UTC,2017-09-28 03:10:00 UTC,-42.09367772925,-57.36000980465,0.0689242999,1.376439895,9ce4d61b-394f-c237-b1ed-a144f8de5666,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id-2466019473659819655,2017-07-19 12:00:00 UTC,2017-07-19 15:10:00 UTC,-47.9858154837,-56.586017441549991,0.0318123698,0.7470831443,9ce4d61b-394f-c237-1480-bbcf8a9cdb2d,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--3741418131911335707,2017-09-21 21:50:00 UTC,2017-09-22 03:10:00 UTC,-45.037923841173686,-59.984955243966667,0.0725682822,1.24882465685,9ce4d61b-394f-c237-d844-bae7a7527d0d,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id-2907959037121907607,2017-07-05 14:40:00 UTC,2017-07-05 23:00:00 UTC,-46.809771885587807,-60.741705829695121,0.0359913084,1.0376642811,9ce4d61b-394f-c237-1480-bbcf8a9cdb2d,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id-831377733813686214,2017-08-21 00:20:00 UTC,2017-08-21 04:20:00 UTC,-46.5409127333,-60.52950887365,0.0425074411,1.42759663025,9ce4d61b-394f-c237-1b66-6e179f88d87,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-db45-9ca92899c371,reefers,gfw-tasks-658-reefer-uvi-v2
id--4020250583550631991,2017-02-26 18:10:00 UTC,2017-02-26 20:50:00 UTC,-35.0643981541,-56.0603330543,0.0159995327,0.0243580583,9ce4d61b-394f-c237-629a-39ed23223793,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-dc8a-26dcc8b0c928,reefers,gfw-tasks-658-reefer-uvi-v2
id--638036424098315689,2017-02-26 19:10:00 UTC,2017-02-26 22:50:00 UTC,-35.064630034,-56.0600042645,0.0241495873,0.0193334316,9ce4d61b-394f-c237-6ff5-e8717a5e5d7c,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-dc8a-26dcc8b0c928,reefers,gfw-tasks-658-reefer-uvi-v2
id--1591188987233015103,2017-02-03 01:30:00 UTC,2017-02-03 07:50:00 UTC,4.64748590357,-3.72556269106,0.0158030881,0.95635961545,9ce4d61b-394f-c237-db3f-2bfe01044143,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-dc8a-26dcc8b0c928,reefers,gfw-tasks-658-reefer-uvi-v2
id-4100913340645167899,2017-09-04 18:40:00 UTC,2017-09-04 21:20:00 UTC,74.4846389391,19.2927951054,0.0475806708,0.0274865808,9ce4d61b-394f-c237-c136-600714b21b0f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-dd7f-e966f5f601b6,reefers,gfw-tasks-658-reefer-uvi-v2
id--1880005837943290233,2017-01-25 04:00:00 UTC,2017-01-25 06:00:00 UTC,4.7079423561000011,-3.8096370415000003,0.0224594235,1.0643509360499999,9ce4d61b-394f-c237-db3f-2bfe01044143,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-dd7f-e966f5f601b6,reefers,gfw-tasks-658-reefer-uvi-v2
id-1111084544697248256,2017-12-11 18:30:00 UTC,2017-12-12 13:10:00 UTC,53.230459757728568,159.65661698541666,0.0379645897,0.0456434327,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id--2343696016201257918,2017-03-06 16:50:00 UTC,2017-03-08 23:10:00 UTC,54.109025172579322,155.72879969835907,0.0446055107,0.0706867524,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id--3640650077921054111,2017-05-13 08:40:00 UTC,2017-05-14 07:30:00 UTC,50.650101382900004,155.22938122370002,0.0390802706,0.57871507725,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id--4368856439736984545,2017-06-15 01:20:00 UTC,2017-06-16 03:00:00 UTC,50.677761727450765,155.04979554950077,0.0489034206,0.95576493325,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id--4541523166593580967,2017-07-29 13:40:00 UTC,2017-07-29 16:00:00 UTC,50.55520237575,155.0768512063,0.033759525,0.73703244195000006,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id-1534014884919174733,2017-12-13 23:50:00 UTC,2017-12-14 06:50:00 UTC,53.228667233150006,159.65742358800003,0.0328287866,0.0568516419,9ce4d61b-394f-c237-9efd-493fc5213fa,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-deb3-5b735ddf5edf,reefers,gfw-tasks-658-reefer-uvi-v2
id-4487593471508557312,2017-09-23 13:00:00 UTC,2017-09-23 16:00:00 UTC,-5.2822906904,10.7313393017,0.0213633817,1.8072079410500002,9ce4d61b-394f-c237-5d4d-139670a093ea,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e01e-c6b59eadb373,reefers,gfw-tasks-658-reefer-uvi-v2
id-3986246873545422220,2017-08-05 13:00:00 UTC,2017-08-05 15:10:00 UTC,55.8188269536,143.2690489228,0.048619223,0.9980251944,9ce4d61b-394f-c237-b1d9-1439d5e1b861,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-2045443337593355797,2017-04-30 19:30:00 UTC,2017-05-01 01:00:00 UTC,56.832831358,153.6142131063,0.0434514038,0.6639048933,9ce4d61b-394f-c237-2158-db0529fa4080,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-3788606855999238139,2017-09-24 01:00:00 UTC,2017-09-24 07:50:00 UTC,52.1158168017,154.9557135368,0.0314389166,0.7422068009,9ce4d61b-394f-c237-8ed3-4f88f2992031,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id--3604844419765098615,2017-08-11 01:30:00 UTC,2017-08-11 03:30:00 UTC,52.586090309950009,152.3565991356,0.0146027782,0.5321479237,9ce4d61b-394f-c237-8ed3-4f88f2992031,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-2447435447976963812,2017-08-07 10:30:00 UTC,2017-08-07 12:40:00 UTC,55.1646675259,146.80401050075,0.0154734588,0.24185246675,9ce4d61b-394f-c237-e049-3cd0bb6ab6c3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-736540800744743825,2017-06-02 22:40:00 UTC,2017-06-03 05:30:00 UTC,53.483682770835706,153.51536945151966,0.03373444615,0.3877851304,9ce4d61b-394f-c237-2158-db0529fa4080,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-2523251282214503405,2017-09-12 22:20:00 UTC,2017-09-13 00:30:00 UTC,53.93873295385,154.0156434006,0.0230602018,0.35568286145,9ce4d61b-394f-c237-e049-3cd0bb6ab6c3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-730914870376758865,2017-04-25 11:10:00 UTC,2017-04-25 17:10:00 UTC,57.430062446700006,150.8556412956,0.0386500048,0.92322972710000006,9ce4d61b-394f-c237-4fd9-d4d997868b81,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id--522182311354669086,2017-07-08 00:10:00 UTC,2017-07-08 09:00:00 UTC,54.294980260883534,153.45831412596351,0.0284929955,1.1667158036,9ce4d61b-394f-c237-2158-db0529fa4080,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id--3119315270554625080,2017-09-25 15:30:00 UTC,2017-09-25 22:20:00 UTC,54.1411563375,155.4555587525,0.0326785857,0.013858256999999999,9ce4d61b-394f-c237-2158-db0529fa4080,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e35b-53bc372ff070,reefers,gfw-tasks-658-reefer-uvi-v2
id-185648055853291478,2017-03-17 08:00:00 UTC,2017-03-18 05:20:00 UTC,55.293492551984059,155.17087034726595,0.0297832761,0.01034021,9ce4d61b-394f-c237-6b96-80cfd3f2da73,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e3aa-0ad6b844fdf3,reefers,gfw-tasks-658-reefer-uvi-v2
id--2255523807978567519,2017-06-11 07:30:00 UTC,2017-06-11 19:50:00 UTC,51.286930191273875,144.73904326924955,0.0272467102,0.360349357,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-4195270783027038617,2017-07-01 22:20:00 UTC,2017-07-02 15:30:00 UTC,50.739327922157074,145.44142321331623,0.0256038438,0.4425555575,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-2054975307588649459,2017-08-21 02:10:00 UTC,2017-08-21 17:10:00 UTC,51.12165817348049,145.09716683061708,0.0268156653,0.37663733945,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-3141004138792249287,2017-04-27 11:30:00 UTC,2017-04-27 21:10:00 UTC,45.2506039767,137.4977935777,0.0436925901,0.5423246714,9ce4d61b-394f-c237-7ed7-c3d48e799139,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id--3200088207766569821,2017-07-22 09:50:00 UTC,2017-07-22 14:00:00 UTC,50.5165660008,145.5852837806,0.0288816488,0.243768252,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-495055085708451247,2017-11-07 12:10:00 UTC,2017-11-07 15:30:00 UTC,50.1695935088,145.8973146664,0.0181867729,0.2224731517,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-3885949555007973555,2017-09-30 22:00:00 UTC,2017-10-01 00:20:00 UTC,51.01951213355,145.41326252185,0.0271056939,0.7463867343,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-3509791717422203686,2017-10-12 21:10:00 UTC,2017-10-13 08:50:00 UTC,50.220336232925426,145.94975655324578,0.014648915,0.5853032647,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-4109539961684935274,2017-09-09 22:30:00 UTC,2017-09-10 02:10:00 UTC,50.72147870935,144.54887916425,0.0253691412,0.45058874625,9ce4d61b-394f-c237-65d1-a8352aab1a47,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e405-f35e1649b4e7,reefers,gfw-tasks-658-reefer-uvi-v2
id-3340197080805696075,2017-10-07 10:50:00 UTC,2017-10-09 23:10:00 UTC,42.8963162091,133.9033333333,0.4072972868,0,9ce4d61b-394f-c237-3c20-017d4c587b6c,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e517-3742fafbaa9e,reefers,gfw-tasks-658-reefer-uvi-v2
id--605391524823968016,2017-04-04 13:00:00 UTC,2017-04-05 23:10:00 UTC,60.018658315583778,158.15912216056361,0.0262251735,1.5891631897999998,9ce4d61b-394f-c237-3e4c-3e4b1e50880,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-e7fc-8342b29e550e,reefers,gfw-tasks-658-reefer-uvi-v2
id--2391995701211734776,2017-06-21 07:20:00 UTC,2017-06-21 12:30:00 UTC,57.93532824505,-153.02719510645,0.0709371312,0.025555870499999998,9ce4d61b-394f-c237-c4b4-61794b22eedb,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eaac-47447d4c5d67,reefers,gfw-tasks-658-reefer-uvi-v2
id-3450222963366509033,2017-06-17 01:00:00 UTC,2017-06-17 04:20:00 UTC,62.820449150699993,179.78191041199997,0.0561488229,0.6258365796,9ce4d61b-394f-c237-e78d-428a46fbf86f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eb19-e644f690727a,reefers,gfw-tasks-658-reefer-uvi-v2
id--464094037008142770,2017-10-15 08:50:00 UTC,2017-10-15 11:10:00 UTC,58.8526325472,162.9663531495,0.0400880113,0.7183722621,9ce4d61b-394f-c237-9701-27cab6a86bd3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eb19-e644f690727a,reefers,gfw-tasks-658-reefer-uvi-v2
id--3489515910596619294,2017-11-28 22:10:00 UTC,2017-11-29 00:30:00 UTC,59.4958164574,163.4241058484,0.0331761912,0.0697337397,9ce4d61b-394f-c237-9701-27cab6a86bd3,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eb19-e644f690727a,reefers,gfw-tasks-658-reefer-uvi-v2
id-2128128604984864383,2017-06-15 00:50:00 UTC,2017-06-15 08:00:00 UTC,62.3165082329,178.7971055499,0.0485246162,0.6012845189,9ce4d61b-394f-c237-e78d-428a46fbf86f,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eb19-e644f690727a,reefers,gfw-tasks-658-reefer-uvi-v2
id-232595073327960270,2017-10-03 19:20:00 UTC,2017-10-04 08:20:00 UTC,43.288907351898359,155.11408638856068,0.0348109684,1.1221104578,9ce4d61b-394f-c237-cb6b-b50bb5779589,fishing,gfw-tasks-657-uvi-v1,9ce4d61b-394f-c237-eb22-2be07981b523,reefers,gfw-tasks-658-reefer-uvi-v2
